order_id,order_line,order_date,customer_id,product_id,bikeshop_id,quantity,model,category1,category2,frame,price,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,bikeshop_name,bikeshop_city,bikeshop_state,latitude,longitude,ventes
1856,1,2015-08-12,2,84,7,1,Habit Carbon SE,Mountain,Trail,Carbon,4480, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,4480
1857,1,2015-08-12,20,66,2,1,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,11190, Patricia, Coral,1990-01-22, Single, Female,46000,0, High School, Pharmacist, Yes,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,11190
1857,2,2015-08-12,20,44,4,1,SuperX Ultegra,Road,Cyclocross,Carbon,2450, Patricia, Coral,1990-01-22, Single, Female,46000,0, High School, Pharmacist, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,2450
1857,3,2015-08-12,20,15,10,1,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240, Patricia, Coral,1990-01-22, Single, Female,46000,0, High School, Pharmacist, Yes,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,2240
1858,1,2015-08-12,16,47,16,3,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7990, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,23970
1858,2,2015-08-12,16,83,14,1,Habit Carbon 2,Mountain,Trail,Carbon,5330, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,5330
1858,3,2015-08-12,16,79,2,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,3200
1858,4,2015-08-12,16,19,27,1,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,1250
1858,5,2015-08-12,16,27,13,1,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,3730, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,3730
1859,1,2015-08-14,10,50,21,2,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,6400
1859,2,2015-08-14,10,72,4,1,F-Si 2,Mountain,Cross Country Race,Aluminum,2060, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,2060
1859,3,2015-08-14,10,79,28,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,3200
1859,4,2015-08-14,10,92,7,1,Trail 4,Mountain,Sport,Aluminum,980, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,980
1859,5,2015-08-14,10,90,11,1,Trail 2,Mountain,Sport,Aluminum,1350, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New York Cycles,New York,NY,40.712784,-74.005941,1350
1859,6,2015-08-14,10,55,22,1,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,12790, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,12790
1859,7,2015-08-14,10,80,1,1,Bad Habit 2,Mountain,Trail,Aluminum,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,2660
1859,8,2015-08-14,10,97,24,1,Catalyst 4,Mountain,Sport,Aluminum,415, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,415
1860,1,2015-08-14,2,56,28,1,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,9060, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Wichita Speed,Wichita,KS,37.687176,-97.330053,9060
1860,2,2015-08-14,2,69,23,2,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,4800, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,9600
1860,3,2015-08-14,2,79,15,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Austin Cruisers,Austin,TX,30.267153,-97.743061,3200
1860,4,2015-08-14,2,67,17,1,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,9060, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,9060
1861,1,2015-08-17,6,77,25,1,Beast of the East 2,Mountain,Trail,Aluminum,2130, Jane, Blue,1995-04-14, Single, Female,32000,0, Associate's, Student, No,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,2130
1861,2,2015-08-17,6,52,16,1,Trigger Carbon 2,Mountain,Over Mountain,Carbon,5970, Jane, Blue,1995-04-14, Single, Female,32000,0, Associate's, Student, No,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,5970
1861,3,2015-08-17,6,18,3,1,CAAD8 105,Road,Elite Road,Aluminum,1410, Jane, Blue,1995-04-14, Single, Female,32000,0, Associate's, Student, No,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,1410
1861,4,2015-08-17,6,25,28,1,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,5330, Jane, Blue,1995-04-14, Single, Female,32000,0, Associate's, Student, No,Wichita Speed,Wichita,KS,37.687176,-97.330053,5330
1861,5,2015-08-17,6,23,2,1,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,7460, Jane, Blue,1995-04-14, Single, Female,32000,0, Associate's, Student, No,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,7460
1862,1,2015-08-18,22,41,3,1,Slice Ultegra,Road,Triathalon,Carbon,2700, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,2700
1862,2,2015-08-18,22,96,9,1,Catalyst 3,Mountain,Sport,Aluminum,480, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,480
1862,3,2015-08-18,22,14,28,10,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,26600
1862,4,2015-08-18,22,61,1,1,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,3200
1862,5,2015-08-18,22,20,23,1,CAAD8 Sora,Road,Elite Road,Aluminum,1030, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,1030
1862,6,2015-08-18,22,3,5,1,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,7990, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,7990
1862,7,2015-08-18,22,80,5,1,Bad Habit 2,Mountain,Trail,Aluminum,2660, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,2660
1862,8,2015-08-18,22,17,8,1,CAAD12 105,Road,Elite Road,Aluminum,1680, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,1680
1862,9,2015-08-18,22,12,26,1,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,4260, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Miami Race Equipment,Miami,FL,25.76168,-80.19179,4260
1862,10,2015-08-18,22,25,17,1,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,5330, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,5330
1862,11,2015-08-18,22,4,21,1,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,5330, Rachel, Gold,1987-06-07, Single, Female,55000,1, Bachelor's, Therapist, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,5330
1863,1,2015-08-18,12,23,8,1,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,7460, Hannah, Brown,1991-02-05, Single, Female,43000,1, Master's, Designer, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,7460
1863,2,2015-08-18,12,20,19,2,CAAD8 Sora,Road,Elite Road,Aluminum,1030, Hannah, Brown,1991-02-05, Single, Female,43000,1, Master's, Designer, Yes,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,2060
1863,3,2015-08-18,12,28,8,1,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200, Hannah, Brown,1991-02-05, Single, Female,43000,1, Master's, Designer, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,3200
1864,1,2015-08-18,10,92,7,1,Trail 4,Mountain,Sport,Aluminum,980, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,980
1864,2,2015-08-18,10,62,22,1,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,6390, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,6390
1864,3,2015-08-18,10,60,9,2,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,4260, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,8520
1864,4,2015-08-18,10,71,22,2,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,4680
1864,5,2015-08-18,10,93,6,2,Trail 5,Mountain,Sport,Aluminum,815, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,1630
1864,6,2015-08-18,10,76,30,1,Beast of the East 1,Mountain,Trail,Aluminum,2770, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,2770
1864,7,2015-08-18,10,77,13,1,Beast of the East 2,Mountain,Trail,Aluminum,2130, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,2130
1864,8,2015-08-18,10,75,20,1,Fat CAAD2,Mountain,Fat Bike,Aluminum,2130, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,2130
1864,9,2015-08-18,10,80,6,1,Bad Habit 2,Mountain,Trail,Aluminum,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,2660
1864,10,2015-08-18,10,83,4,7,Habit Carbon 2,Mountain,Trail,Carbon,5330, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,37310
1864,11,2015-08-18,10,70,21,1,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,2880
1864,12,2015-08-18,10,47,20,1,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7990, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,7990
1864,13,2015-08-18,10,95,11,1,Catalyst 2,Mountain,Sport,Aluminum,585, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New York Cycles,New York,NY,40.712784,-74.005941,585
1864,14,2015-08-18,10,61,26,2,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Miami Race Equipment,Miami,FL,25.76168,-80.19179,6400
1865,1,2015-08-18,25,21,9,1,CAAD8 Claris,Road,Elite Road,Aluminum,815, Ulysses, Platinum,1990-04-27, Married, Male,67000,1, Bachelor's, Farmer, No,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,815
1866,1,2015-08-19,8,34,12,1,Synapse Disc 105,Road,Endurance Road,Aluminum,1570, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,1570
1866,2,2015-08-19,8,97,16,3,Catalyst 4,Mountain,Sport,Aluminum,415, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,1245
1866,3,2015-08-19,8,31,20,1,Synapse Carbon 105,Road,Endurance Road,Carbon,2240, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,2240
1866,4,2015-08-19,8,89,23,1,Trail 1,Mountain,Sport,Aluminum,1520, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,1520
1866,5,2015-08-19,8,66,13,1,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,11190, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,11190
1866,6,2015-08-19,8,52,15,1,Trigger Carbon 2,Mountain,Over Mountain,Carbon,5970, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,5970
1867,1,2015-08-21,13,34,7,1,Synapse Disc 105,Road,Endurance Road,Aluminum,1570, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,1570
1867,2,2015-08-21,13,17,27,2,CAAD12 105,Road,Elite Road,Aluminum,1680, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,3360
1867,3,2015-08-21,13,8,21,1,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,2660
1867,4,2015-08-21,13,36,16,1,Synapse Sora,Road,Endurance Road,Aluminum,1030, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,1030
1867,5,2015-08-21,13,25,9,1,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,5330, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,5330
1868,1,2015-08-21,17,13,8,1,CAAD12 Red,Road,Elite Road,Aluminum,3200, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Denver Bike Shop,Denver,CO,39.739236,-104.990251,3200
1869,1,2015-08-21,4,76,15,1,Beast of the East 1,Mountain,Trail,Aluminum,2770, Carol, White,1992-07-25, Single, Female,48000,0, Bachelor's, Nurse, No,Austin Cruisers,Austin,TX,30.267153,-97.743061,2770
1870,1,2015-08-24,12,95,25,1,Catalyst 2,Mountain,Sport,Aluminum,585, Hannah, Brown,1991-02-05, Single, Female,43000,1, Master's, Designer, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,585
1871,1,2015-08-25,8,97,24,2,Catalyst 4,Mountain,Sport,Aluminum,415, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,830
1872,1,2015-08-25,13,41,5,3,Slice Ultegra,Road,Triathalon,Carbon,2700, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,8100
1873,1,2015-08-25,13,30,30,4,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Tampa 29ers,Tampa,FL,27.950575,-82.457178,10640
1873,2,2015-08-25,13,97,7,1,Catalyst 4,Mountain,Sport,Aluminum,415, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,415
1873,3,2015-08-25,13,43,28,1,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,3500, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Wichita Speed,Wichita,KS,37.687176,-97.330053,3500
1873,4,2015-08-25,13,7,10,1,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,3200
1873,5,2015-08-25,13,24,16,1,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,5860, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,5860
1873,6,2015-08-25,13,9,2,1,Supersix Evo 105,Road,Elite Road,Carbon,2240, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,2240
1873,7,2015-08-25,13,80,8,1,Bad Habit 2,Mountain,Trail,Aluminum,2660, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Denver Bike Shop,Denver,CO,39.739236,-104.990251,2660
1873,8,2015-08-25,13,41,26,1,Slice Ultegra,Road,Triathalon,Carbon,2700, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Miami Race Equipment,Miami,FL,25.76168,-80.19179,2700
1873,9,2015-08-25,13,72,16,1,F-Si 2,Mountain,Cross Country Race,Aluminum,2060, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,2060
1873,10,2015-08-25,13,16,7,1,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,1950
1873,11,2015-08-25,13,39,29,1,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,4500, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Indianapolis Velocipedes,Indianapolis,IN,39.768403,-86.158068,4500
1873,12,2015-08-25,13,12,28,1,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,4260, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Wichita Speed,Wichita,KS,37.687176,-97.330053,4260
1873,13,2015-08-25,13,90,16,1,Trail 2,Mountain,Sport,Aluminum,1350, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,1350
1874,1,2015-08-26,26,19,3,2,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,2500
1874,2,2015-08-26,26,54,24,1,Trigger Carbon 4,Mountain,Over Mountain,Carbon,3200, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,3200
1875,1,2015-08-26,23,81,4,1,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,12250, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,Detroit Cycles,Detroit,MI,42.331427,-83.045754,12250
1876,1,2015-08-26,7,71,27,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Charlie, Black,1982-10-19, Married, Male,75000,2, Master's, Lawyer, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,2340
1876,2,2015-08-26,7,13,14,1,CAAD12 Red,Road,Elite Road,Aluminum,3200, Charlie, Black,1982-10-19, Married, Male,75000,2, Master's, Lawyer, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,3200
1876,3,2015-08-26,7,41,20,3,Slice Ultegra,Road,Triathalon,Carbon,2700, Charlie, Black,1982-10-19, Married, Male,75000,2, Master's, Lawyer, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,8100
1876,4,2015-08-26,7,14,9,1,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660, Charlie, Black,1982-10-19, Married, Male,75000,2, Master's, Lawyer, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,2660
1876,5,2015-08-26,7,17,14,1,CAAD12 105,Road,Elite Road,Aluminum,1680, Charlie, Black,1982-10-19, Married, Male,75000,2, Master's, Lawyer, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,1680
1877,1,2015-08-26,10,53,6,1,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,3730
1878,1,2015-08-26,8,76,6,1,Beast of the East 1,Mountain,Trail,Aluminum,2770, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,2770
1879,1,2015-08-26,12,93,19,3,Trail 5,Mountain,Sport,Aluminum,815, Hannah, Brown,1991-02-05, Single, Female,43000,1, Master's, Designer, Yes,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,2445
1880,1,2015-08-26,19,33,24,1,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130, Oscar, Lime,1989-12-13, Married, Male,58000,3, Bachelor's, Biologist, No,Providence Bi-peds,Providence,RI,41.823989,-71.412834,2130
1880,2,2015-08-26,19,1,12,1,Supersix Evo Black Inc.,Road,Elite Road,Carbon,12790, Oscar, Lime,1989-12-13, Married, Male,58000,3, Bachelor's, Biologist, No,Dallas Cycles,Dallas,TX,32.776664,-96.796988,12790
1881,1,2015-08-28,10,46,11,1,SuperX Rival CX1,Road,Cyclocross,Carbon,1750, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New York Cycles,New York,NY,40.712784,-74.005941,1750
1881,2,2015-08-28,10,66,30,2,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,11190, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,22380
1881,3,2015-08-28,10,86,12,1,Habit 4,Mountain,Trail,Aluminum,2880, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,2880
1881,4,2015-08-28,10,72,23,1,F-Si 2,Mountain,Cross Country Race,Aluminum,2060, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,2060
1881,5,2015-08-28,10,30,6,1,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,2660
1881,6,2015-08-28,10,93,27,1,Trail 5,Mountain,Sport,Aluminum,815, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,815
1881,7,2015-08-28,10,68,12,1,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,6390, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,6390
1881,8,2015-08-28,10,65,12,1,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,3200
1881,9,2015-08-28,10,35,12,1,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,1250
1881,10,2015-08-28,10,78,18,2,Beast of the East 3,Mountain,Trail,Aluminum,1620, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,3240
1881,11,2015-08-28,10,45,6,1,SuperX 105,Road,Cyclocross,Carbon,1960, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,1960
1881,12,2015-08-28,10,96,27,1,Catalyst 3,Mountain,Sport,Aluminum,480, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,480
1881,13,2015-08-28,10,76,10,1,Beast of the East 1,Mountain,Trail,Aluminum,2770, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,2770
1881,14,2015-08-28,10,67,2,1,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,9060, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,9060
1881,15,2015-08-28,10,75,28,1,Fat CAAD2,Mountain,Fat Bike,Aluminum,2130, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,2130
